Stock Name,investor,Action,bulk_deal_date,bulk_deal_value,Quantity,Avg Price,Quantity Held,holding_average_price,profit_loss,Holder Name,holdings_change
Man Industries (India) Ltd.,ashish-kacholia,Bought,2015-07-08,5.538,500000,110.76,,,,KACHOLIA ASHISH,
Surana Solar Ltd.,jhunjhunwala,Bought,2015-06-09,1.378431,256500,53.74,,,,RAKESH JHUNJHUNWALA,
Surana Solar Ltd.,jhunjhunwala,Bought,2015-06-08,1.38575,250000,55.43,,,,RAKESH JHUNJHUNWALA,
Surana Solar Ltd.,jhunjhunwala,Sold,2015-06-08,1.30707,235000,55.62,,,,RAKESH JHUNJHUNWALA,
Pokarna Ltd.,ashish-kacholia,Bought,2015-04-27,2.8,40000,700.0,,,,ASHISH RAMESH KACHOLIA,
Ceejay Finance Ltd.,ashok-kumar-jain,Sold,2015-04-01,0.11290193600000001,18956,59.56,39607.0,169.16201681520943,-109.60201681520942,ASHOK KUMAR JAIN,-0.25
Sudarshan Chemical Industries Ltd.,kedia,Bought,2015-04-01,10.9388,1334000,82.0,1000000.0,461.4,-379.4,KEDIA VIJAY KISHANLAL,0.0
AXISCADES Technologies Ltd.,ashish-kacholia,Bought,2015-03-25,8.4375,375000,225.0,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Aries Agro Ltd.,kedia,Bought,2015-03-24,2.724172488,256248,106.31,,,,VIJAY KISHANLAL KEDIA,
Aries Agro Ltd.,kedia,Sold,2015-03-24,2.724172488,256248,106.31,,,,KEDIA SECURITIES PRIVATE LTD,
Heubach Colorants India Ltd.,kedia,Bought,2015-03-17,13.1499,150000,876.66,,,,KEDIA SECURITIES PRIVATE LIMITED,
Repro India Ltd.,kedia,Bought,2015-02-18,4.278457001,106379,402.19,906491.0,821.8504099875233,-419.66040998752334,VIJAY KISHANLAL KEDIA,-0.48
Fortis Healthcare Ltd.,jhunjhunwala,Bought,2015-02-11,41.594370125,3485075,119.35,35152108.0,365.1985821163272,-245.8485821163272,RAKESH RADHEYSHYAM JHUNJHUNWALA,0.2
Delta Corp Ltd.,jhunjhunwala,Bought,2015-02-02,11.14,1250000,89.12,,,,JHUNJHUNWALA RAKESH,
Delta Corp Ltd.,jhunjhunwala,Bought,2015-02-02,11.46875,1250000,91.75,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Man Infraconstruction Ltd.,jhunjhunwala,Bought,2015-01-29,10.8,3000000,36.0,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Polaris Consulting & Services Ltd.,jhunjhunwala,Bought,2015-01-28,13.6867,850000,161.02,,,,RAKESH JHUNJHUNWALA,
Polaris Consulting & Services Ltd.,jhunjhunwala,Sold,2015-01-28,13.6867,850000,161.02,,,,RARE ENTERPRISES,
Indian Terrain Fashions Ltd.,kedia,Bought,2015-01-27,1.6498800000000002,30000,549.96,,,,KEDIA SECURITIES PRIVATE LIMITED,
Take Solutions Ltd.,ashish-dhawan,Sold,2015-01-15,10.109905321000001,1900001,53.21,,,,ASHISH DHAWAN,
Arrow Greentech Ltd.,mukul,Bought,2015-01-12,5.0601,100000,506.01,,,,MUKUL MAHAVIRPRASAD AGRAWAL,
Arrow Greentech Ltd.,mukulprasad,Bought,2015-01-12,5.0601,100000,506.01,,,,MUKUL MAHAVIRPRASAD AGRAWAL,
TD Power Systems Ltd.,sequoia,Sold,2015-01-08,23.271192,554076,420.0,,,,SEQUOIA CAPITAL,
Astral Ltd.,massachusetts,Sold,2014-12-24,47.2689536,1218272,388.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
Cera Sanitaryware Ltd.,massachusetts,Sold,2014-12-24,14.961375,87750,1705.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
Hathway Cable & Datacom Ltd.,massachusetts,Sold,2014-12-24,52.1861496,1499602,348.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
Page Industries Ltd.,massachusetts,Sold,2014-12-24,237.417468,195889,12120.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
Shriram City Union Finance Ltd.,massachusetts,Sold,2014-12-24,149.5430302,837307,1786.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
V-Guard Industries Ltd.,massachusetts,Sold,2014-12-24,104.14430879599999,955207,1090.28,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
Oasis Securities Ltd.,rk_damani,Sold,2014-12-23,0.0551905,12986,42.5,,,,RADHA DAMANI,
Mastek Ltd.,ashish-dhawan,Sold,2014-12-12,4.55820676,167458,272.2,,,,ASHISH DHAWAN,
Kewal Kiran Clothing Ltd.,ashish-kacholia,Sold,2014-12-11,11.777377620000001,61980,1900.19,,,,ASHISH KACHOLIA,
Spicejet Ltd.,jhunjhunwala,Bought,2014-11-28,13.409999999999998,7500000,17.88,,,,RARE ENTERPRISES,
Atul Auto Ltd.,kedia,Sold,2014-11-25,18.86984,440000,428.86,5802017.0,624.4552540952569,-195.5952540952569,KEDIA SECURITIES PRIVATE LIMITED,5.98
Atul Auto Ltd.,kedia,Sold,2014-11-21,7.087675,175000,405.01,5802017.0,624.4552540952569,-219.44525409525693,VIJAY KISHANLAL KEDIA,5.98
Atul Auto Ltd.,kedia,Sold,2014-11-19,12.78799875,321250,398.07,5802017.0,624.4552540952569,-226.38525409525693,KEDIA SECURITIES PRIVATE LIMITED,5.98
Pokarna Ltd.,ashish-kacholia,Bought,2014-11-19,2.7635000000000005,50000,552.7,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Pokarna Ltd.,ashish-kacholia,Bought,2014-11-18,5.97948288,113592,526.4,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Zen Technologies Ltd.,ashish-kacholia,Bought,2014-11-11,3.6621736120000006,88636,413.17,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Apar Industries Ltd.,kedia,Bought,2014-11-03,7.7874,200000,389.37,,,,KEDIA SECURITIES PRIVATE LTD,
IZMO Ltd.,ashish-dhawan,Sold,2014-10-21,0.10301154000000001,63004,16.35,,,,ASHISH DHAWAN,
Mastek Ltd.,ashish-dhawan,Sold,2014-09-23,6.113935456,191888,318.62,,,,ASHISH DHAWAN,
IZMO Ltd.,ashish-dhawan,Sold,2014-09-10,0.13118,70000,18.74,,,,ASHISH DHAWAN,
Sasken Technologies Ltd.,ashish-dhawan,Sold,2014-09-03,4.526643472000001,150868,300.04,,,,ASHISH DHAWAN,
Eon Electric Ltd.,ashish-dhawan,Sold,2014-09-01,0.841667424,364832,23.07,,,,ASHISH DHAWAN,
Sasken Technologies Ltd.,ashish-dhawan,Sold,2014-08-11,5.72,200000,286.0,,,,ASHISH DHAWAN,
Sasken Technologies Ltd.,ashish-dhawan,Sold,2014-08-08,11.405718999999998,378500,301.34,,,,ASHISH DHAWAN,
Apcotex Industries Ltd.,kedia,Bought,2014-08-06,1.6116836,61456,262.25,,,,VIJAY KISHANLAL KEDIA,
Atul Auto Ltd.,kedia,Sold,2014-08-06,18.45,300000,615.0,5802017.0,624.4552540952569,-9.455254095256919,VIJAY KISHANLAL KEDIA,5.98
Sasken Technologies Ltd.,ashish-dhawan,Sold,2014-08-06,4.992,156000,320.0,,,,ASHISH DHAWAN,
Multi Commodity Exchange of India Ltd.,jhunjhunwala,Bought,2014-07-15,35.99001,490000,734.49,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Multi Commodity Exchange of India Ltd.,jhunjhunwala,Sold,2014-07-15,35.98952,490000,734.48,,,,RARE ENTERPRISES,
Multi Commodity Exchange of India Ltd.,jhunjhunwala,Bought,2014-07-08,66.4,1000000,664.0,,,,JHUNJHUNWALA RAKESH RADHEYSHYAM,
Dynamatic Technologies Ltd.,ashish-kacholia,Bought,2014-07-07,14.852684,96446,1540.0,,,,KACHOLIA ASHISH,
KPT Industries Ltd.,ashok-kumar-jain,Bought,2014-07-02,0.09924662999999999,23990,41.37,,,,ASHOK KUMAR JAIN,
IZMO Ltd.,ashish-dhawan,Sold,2014-06-19,0.1282113,61053,21.0,,,,ASHISH DHAWAN,
Hinduja Foundries Limited,dilipkumar-lakhi,Sold,2014-06-17,4.1,1000000,41.0,,,,DILIPKUMAR VISHINDAS LAKHI,
Edelweiss Financial Services Ltd.,jhunjhunwala,Bought,2014-06-12,55.0,10000000,55.0,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Praj Industries Ltd.,jhunjhunwala,Sold,2014-06-05,91.5732,12200000,75.06,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Praj Industries Ltd.,jhunjhunwala,Sold,2014-06-05,15.006,2000000,75.03,,,,REKHA RAKESH JHUNJHUNWALA,
Dynamatic Technologies Ltd.,mukul,Bought,2014-05-30,9.0,100000,900.0,,,,MUKUL AGRAWAL,
Repro India Ltd.,kedia,Bought,2014-05-21,0.989968,56000,176.78,906491.0,821.8504099875233,-645.0704099875234,VIJAY KISHANLAL KEDIA,-0.48
Orient Cement Ltd.,jhunjhunwala,Bought,2014-05-15,9.0801,1710000,53.1,,,,JHUNJHUNWALA RAKESH RADHEYSHYAM,
Prakash Industries Ltd.,jhunjhunwala,Bought,2014-04-23,5.111250000000001,750000,68.15,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Prakash Industries Ltd.,jhunjhunwala,Bought,2014-04-23,5.0955,750000,67.94,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Atul Auto Ltd.,kedia,Sold,2014-04-11,2.244708,62353,360.0,5802017.0,624.4552540952569,-264.4552540952569,VIJAY KISHANLAL KEDIA,5.98
Atul Auto Ltd.,kedia,Sold,2014-04-11,3.6,100000,360.0,5802017.0,624.4552540952569,-264.4552540952569,KEDIA SECURITIES PVT. LTD.,5.98
A2Z Infra Engineering Ltd.,jhunjhunwala,Sold,2014-04-09,0.4624,400000,11.56,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
A2Z Infra Engineering Ltd.,jhunjhunwala,Sold,2014-04-09,0.6936,600000,11.56,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Pearl Global Industries Ltd.,sanjiv,Sold,2014-03-28,3.48,200000,174.0,1650467.0,1246.2533331475274,-1072.2533331475274,SANJIV DHIRESHBHAI SHAH,0.0
Atul Auto Ltd.,kedia,Sold,2014-03-27,2.8702459999999994,82000,350.03,5802017.0,624.4552540952569,-274.42525409525695,VIJAY KISHANLAL KEDIA,5.98
Venus Remedies Ltd.,kedia,Bought,2014-03-27,2.76575,115000,240.5,,,,VIJAY KISHANLAL KEDIA,
Mastek Ltd.,ashish-dhawan,Sold,2014-03-18,21.5,1000000,215.0,,,,ASHISH DHAWAN,
HT Media Ltd.,jhunjhunwala,Bought,2014-02-28,10.6875,1500000,71.25,,,,RARE ENTERPRISES,
Aptech Ltd.,jhunjhunwala,Bought,2014-02-07,2.6171216,372544,70.25,25357236.0,253.00076080847296,-182.75076080847296,REKHA RAKESH JHUNJHUNWALA,0.02
Lykis Ltd.,kedia,Bought,2014-01-30,3.0,2000000,15.0,,,,VIJAY KISHANLAL KEDIA,
Lykis Ltd.,kedia,Bought,2014-01-30,3.0,2000000,15.0,,,,VIJAY KISHANLAL KEDIA,
HT Media Ltd.,ashish-dhawan,Bought,2014-01-29,15.41016,2040000,75.54,,,,ASHISH DHAWAN,
Gati Ltd.,ashish-kacholia,Bought,2014-01-24,5.069999999999999,750000,67.6,,,,ASHISH KACHOLIA,
Gati Ltd.,ashish-kacholia,Bought,2014-01-23,3.22,500000,64.4,,,,ASHISH KACHOLIA,
Radico Khaitan Ltd.,jhunjhunwala,Bought,2014-01-23,11.4927538,685112,167.75,,,,RARE ENTERPRISES,
Liberty Shoes Ltd.,kedia,Bought,2013-12-20,1.00881,90000,112.09,,,,KEDIA SECURITIES PRIVATE LTD,
NIIT Ltd.,ashish-dhawan,Bought,2013-12-03,4.5902818,2063048,22.25,,,,ASHISH DHAWAN,
Atul Auto Ltd.,kedia,Sold,2013-11-05,4.55,175000,260.0,5802017.0,624.4552540952569,-364.4552540952569,KEDIA SECURITIES PVT. LTD.,5.98
Dewan Housing Finance Corporation Ltd.,jhunjhunwala,Bought,2013-10-18,33.83,2500000,135.32,,,,JHUNJHUNWALA RAKESH,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-10-03,2.247,1070000,21.0,,,,DERIVE TRADING PRIVATE LIMITED,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-09-30,6.015,3000000,20.05,,,,LIMITED DERIVE TRADING PRIVATE,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-09-30,5.278,2600000,20.3,,,,DERIVE TRADING PVT LTD,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-09-20,5.6419999999999995,2800000,20.15,,,,DERIVE TRADING PRIVATE LIMITED,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-09-19,5.614,2800000,20.05,,,,DERIVE TRADING PRIVATE LIMITED,
Century Textiles & Industries Ltd.,rk_damani,Bought,2013-09-16,16.796,680000,247.0,,,,DERIVE TRADING PVT LTD,
Century Textiles & Industries Ltd.,rk_damani,Bought,2013-09-16,16.796,680000,247.0,,,,DERIVE TRADING PVT LTD,
Bharat Financial Inclusion Ltd.,sequoia,Sold,2013-09-03,19.8,1500000,132.0,,,,Sequoia Capital India Growth Investments ? I,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-08-29,7.682,4600000,16.7,,,,DERIVE TRADING PVT LTD,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-08-29,11.69,7000000,16.7,,,,GOPIKISHAN SHIVKISHAN DAMANI,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-08-29,1.67,1000000,16.7,,,,BRIGHT STAR INVESTMENTS PRIVATE LIMITED,
Taj GVK Hotels & Resorts Ltd.,rk_damani,Sold,2013-08-29,7.644,1400000,54.6,,,,DERIVE TRADING PVT LTD,
Taj GVK Hotels & Resorts Ltd.,rk_damani,Sold,2013-08-29,7.644,1400000,54.6,,,,DERIVE TRADING PVT LTD,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-08-28,12.426000000000002,7600000,16.35,,,,BRIGHT STAR INVESTMENTS PRIVATE LIMITED,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-08-28,3.924,2400000,16.35,,,,DERIVE TRADING PVT LTD,
United Spirits Ltd.,rk_damani,Sold,2013-08-28,10.4545,51500,2030.0,,,,BRIGHT STAR INVESTMENTS PRIVATE LIMITED,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-08-23,7.06,4000000,17.65,,,,BRIGHT STAR INVESTMENTS PRIVATE LIMITED,
United Spirits Ltd.,rk_damani,Sold,2013-08-23,7.19915,33500,2149.0,,,,BRIGHT STAR INVESTMENTS PRIVATE LIMITED,
TV18 Broadcast Ltd.,rk_damani,Bought,2013-08-22,4.25,2500000,17.0,,,,LIMITED BRIGHT STAR INVESTMENTS PRIVATE,
United Breweries (Holdings) Ltd.,rk_damani,Bought,2013-08-20,1.9,1000000,19.0,,,,DERIVE TRADING PVT LTD,
United Breweries (Holdings) Ltd.,rk_damani,Bought,2013-08-20,1.9,1000000,19.0,,,,DERIVE TRADING PVT LTD,
Escorts Kubota Ltd.,jhunjhunwala,Bought,2013-08-14,5.486044347,621789,88.23,1790388.0,3222.374144598824,-3134.144144598824,JHUNJHUNWALA RAKESH,0.0
Lykis Ltd.,kedia,Bought,2013-08-06,0.07776,96000,8.1,,,,VIJAY KISHANLAL KEDIA,
Lykis Ltd.,kedia,Bought,2013-08-05,0.0935,110000,8.5,,,,VIJAY KISHANLAL KEDIA,
Neuland Laboratories Ltd.,mukul,Sold,2013-07-16,1.7215577849999997,89223,192.95,400000.0,5174.0,-4981.05,MUKUL AGRAWAL,-0.17
Shriram City Union Finance Ltd.,massachusetts,Bought,2013-07-09,59.0343912,599943,984.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY A/C MASSACHUSETTS,
V-Guard Industries Ltd.,massachusetts,Bought,2013-07-09,29.167488,607656,480.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY SCM,
Firstsource Solutions Ltd.,jhunjhunwala,Bought,2013-07-04,25.0,25000000,10.0,,,,JHUNJHUNWALA RAKESH,
Zen Technologies Ltd.,mukul,Sold,2013-06-19,0.35394102400000005,57758,61.28,1126765.0,755.4370254667123,-694.1570254667123,MUKUL MAHAVIRPRASAD AGRAWAL,0.0
Zen Technologies Ltd.,mukulprasad,Sold,2013-06-19,0.35394102400000005,57758,61.28,1126765.0,755.4370254667123,-694.1570254667123,MUKUL MAHAVIRPRASAD AGRAWAL,0.0
Crisil Ltd.,jhunjhunwala,Sold,2013-06-14,46.343999999999994,400000,1158.6,4000000.0,4321.3,-3162.7000000000003,JHUNJHUNWALA REKHA R,0.0
Zen Technologies Ltd.,jhunjhunwala,Sold,2013-06-10,3.15,450000,70.0,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Zen Technologies Ltd.,jhunjhunwala,Sold,2013-06-10,3.15,450000,70.0,,,,REKHA RAKESH JHUNJHUNWALA,
NRB Bearings Ltd.,ashish-dhawan,Bought,2013-05-17,2.06655,575000,35.94,,,,ASHISH DHAWAN,
Spicejet Ltd.,jhunjhunwala,Bought,2013-05-03,9.735,2500000,38.94,,,,REKHA RAKESH JHUNJHUNWALA,
Alok Industries Ltd.,jhunjhunwala,Bought,2013-04-25,5.12,5000000,10.24,,,,RARE ENTERPRISES,
Atlas Cycles (Haryana) Ltd.,mukul,Sold,2013-04-18,0.7646250000000001,25000,305.85,,,,MUKUL AGRAWAL,
Easun Reyrolle Ltd.,sanjiv,Bought,2013-04-11,0.6864,120000,57.2,,,,SANJIV DHIRESHBHAI SHAH,
Greenply Industries Ltd.,ashish-dhawan,Sold,2013-04-09,22.5,500000,450.0,,,,ASHISH DHAWAN,
AK Capital Services Ltd.,rk_damani,Sold,2013-03-25,1.1674613779999998,76837,151.94,,,,DERIVE TRADING PRIVATE LIMITED,
Easun Reyrolle Ltd.,sanjiv,Bought,2013-03-25,0.82875,150000,55.25,,,,SANJIV DHIRESHBHAI SHAH,
Future Retail Limited(DVR),jhunjhunwala,Sold,2013-03-01,3.5634803,280589,127.0,,,,REKHA RAKESH JHUNJHUNWALA,
Atlas Cycles (Haryana) Ltd.,mukul,Sold,2013-02-19,1.4195655,40500,350.51,,,,MUKUL AGRAWAL,
Deccan Cements Ltd.,ashok-kumar-jain,Sold,2013-01-30,2.5623744119999996,92079,278.28,,,,JAIN ASHOK JASRAJ,
Deccan Cements Ltd.,ashok-kumar-jain,Bought,2013-01-04,2.025738,92079,220.0,,,,JAIN ASHOK JASRAJ,
Compucom Software Ltd.,jhunjhunwala,Bought,2012-12-17,1.25,500000,25.0,,,,RAKESH JHUNJHUNWALA,
NCL Industries Ltd.,ashok-kumar-jain,Bought,2012-12-04,1.18125,350000,33.75,,,,SHOBHA ASHOK JAIN,
NCL Industries Ltd.,ashok-kumar-jain,Bought,2012-12-04,1.167949125,346059,33.75,,,,SNEHA ASHOK JAIN,
Atlas Cycles (Haryana) Ltd.,mukul,Bought,2012-07-06,0.8167274640000001,20068,406.98,,,,MUKUL AGRAWAL,
A2Z Infra Engineering Ltd.,jhunjhunwala,Bought,2012-05-22,14.30429,1430000,100.03,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Kajaria Ceramics Ltd.,ashish-dhawan,Sold,2012-05-17,6.3228,400000,158.07,,,,ASHISH DHAWAN,
Geometric Limited,jhunjhunwala,Bought,2012-05-14,3.150504,504000,62.51,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Aptech Ltd.,jhunjhunwala,Bought,2012-05-10,7.71318,1095000,70.44,25357236.0,253.00076080847296,-182.56076080847296,RAKESH RADHEYSHYAM JHUNJHUNWALA,0.02
Hinduja Foundries Limited,dilipkumar-lakhi,Bought,2012-04-27,3.878,554000,70.0,,,,DILIPKUMAR B. LAKHI,
MT Educare Ltd.,ashish-kacholia,Bought,2012-04-16,2.9837999999999996,300000,99.46,,,,ASHISH KACHOLIA,
Atlas Cycles (Haryana) Ltd.,mukul,Bought,2012-03-16,3.45933,90000,384.37,,,,MUKUL AGRAWAL,
Indian Hume Pipe Company Ltd.,ashok-kumar-jain,Bought,2012-03-14,2.7825,300000,92.75,,,,ASHOK J JAIN,
Indian Hume Pipe Company Ltd.,ashok-kumar-jain,Bought,2012-03-14,1.252125,135000,92.75,,,,SHOBHA ASHOK JAIN,
Dhanlaxmi Bank Ltd.,dilipkumar-lakhi,Bought,2012-02-27,4.745784004,674788,70.33,,,,DILIPKUMAR B. LAKHI,
Orient Green Power Company Ltd.,ashish-dhawan,Bought,2012-01-20,3.02976,2524800,12.0,,,,ASHISH DHAWAN,
Mastek Ltd.,ashish-dhawan,Bought,2011-09-22,2.047784843,217919,93.97,,,,ASHISH DHAWAN,
Kaveri Seed Company Ltd.,ashish-kacholia,Bought,2011-09-13,4.7,100000,470.0,,,,ASHISH KACHOLIA,
Nestle India Ltd.,rk_damani,Sold,2011-08-16,5.3125,12500,4250.0,,,,DAMANI GOPIKISHAN S,
Nestle India Ltd.,rk_damani,Bought,2011-08-16,5.3125,12500,4250.0,,,,LIMITED BRIGHT STAR INVESTMENTS PRIVATE,
Siyaram Silk Mills Ltd.,ashish-kacholia,Sold,2011-08-12,4.8118752,136701,352.0,,,,ASHISH KACHOLIA,
Sundaram Finance Ltd.,rk_damani,Bought,2011-08-05,5.25,100000,525.0,2630434.0,3135.908371014061,-2610.908371014061,LIMITED BRIGHT STAR INVESTMENTS PRIVATE,0.0
Sundaram Finance Ltd.,rk_damani,Sold,2011-08-05,5.25,100000,525.0,2630434.0,3135.908371014061,-2610.908371014061,DAMANI GOPIKISHAN S,0.0
Sundaram Finance Ltd.,rk_damani,Sold,2011-08-03,5.4,100000,540.0,2630434.0,3135.908371014061,-2595.908371014061,DAMANI RADHAKISHAN,0.0
Sundaram Finance Ltd.,rk_damani,Bought,2011-08-03,5.4,100000,540.0,2630434.0,3135.908371014061,-2595.908371014061,LIMITED BRIGHT STAR INVESTMENTS PRIVATE,0.0
Nestle India Ltd.,rk_damani,Sold,2011-08-01,5.00135,11500,4349.0,,,,DAMANI RADHAKISHAN,
Nestle India Ltd.,rk_damani,Bought,2011-08-01,5.00135,11500,4349.0,,,,LIMITED BRIGHT STAR INVESTMENTS PRIVATE,
Gillette India Ltd.,rk_damani,Sold,2011-04-19,6.5975,35000,1885.0,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Procter & Gamble Hygiene & Healthcare Ltd.,rk_damani,Sold,2011-04-19,5.895,30000,1965.0,,,,RADHAKISHAN SHIVKISHAN DAMANI,
DCB Bank Ltd.,jhunjhunwala,Bought,2011-04-13,6.648,1200000,55.4,,,,RARE ENTERPRISES,
Lakshmi Energy & Foods Ltd.,ashish-dhawan,Bought,2011-04-13,1.72726,345452,50.0,,,,ASHISH DHAWAN,
Smartlink Holdings Ltd.,ashish-dhawan,Bought,2011-04-06,1.74415802,237365,73.48,,,,ASHISH DHAWAN,
Procter & Gamble Hygiene & Healthcare Ltd.,rk_damani,Sold,2011-03-22,13.125,75000,1750.0,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Procter & Gamble Hygiene & Healthcare Ltd.,rk_damani,Bought,2011-03-22,13.125,75000,1750.0,,,,DERIVE TRADING PVT LTD,
Gillette India Ltd.,rk_damani,Sold,2011-03-14,15.7,100000,1570.0,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Gillette India Ltd.,rk_damani,Bought,2011-03-14,15.7,100000,1570.0,,,,DERIVE TRADING PRIVATE LIMITED,
Sudar Industries Ltd.,rameshdamani,Bought,2011-03-11,0.24424753300000002,21943,111.31,,,,RAMESH M DAMANI,
Sudar Industries Ltd.,rameshdamani,Sold,2011-03-11,1.5496552680000002,172914,89.62,,,,RAMESH M DAMANI,
Orchid Pharma Ltd.,jhunjhunwala,Sold,2011-02-24,16.473,600000,274.55,,,,RARE ENTERPRISES,
Mastek Ltd.,ashish-dhawan,Bought,2011-01-24,3.3420744,198933,168.0,,,,ASHISH DHAWAN,
Mastek Ltd.,ashish-dhawan,Bought,2011-01-19,3.0370946849999996,180941,167.85,,,,ASHISH DHAWAN,
A2Z Infra Engineering Ltd.,jhunjhunwala,Bought,2010-12-23,17.6175,500000,352.35,,,,JHUNJHUNWALA RAKESH,
A2Z Infra Engineering Ltd.,jhunjhunwala,Bought,2010-12-23,13.0425,375000,347.8,,,,JHUNJHUNWALA REKHA R,
JHS Svendgaard Laboratories Ltd.,kedia,Bought,2010-11-29,0.798375,75000,106.45,,,,KEDIA SECURITIES PRIVATE LTD,
Orchid Pharma Ltd.,jhunjhunwala,Bought,2010-10-01,15.188416115999999,615988,246.57,,,,RAKESH JHUNJHUNWALA,
Kajaria Ceramics Ltd.,ashish-dhawan,Bought,2010-09-22,3.4262257,482567,71.0,,,,ASHISH DHAWAN,
KRBL Ltd.,jhunjhunwala,Bought,2010-09-07,3.70125,1250000,29.61,,,,RARE ENTERPRISES,
VIP Industries Ltd.,jhunjhunwala,Bought,2010-06-21,6.088295,205000,296.99,,,,RAKESH JHUNJHUNWALA,
Visaka Industries Ltd.,jhunjhunwala,Bought,2010-04-22,1.5175,100000,151.75,,,,RARE ENTERPRISES,
Next Mediaworks Ltd.,jhunjhunwala,Sold,2010-04-08,4.40491,1390000,31.69,,,,JHUNJHUNWALA RAKESH,
SREI Infrastructure Finance Ltd.,jhunjhunwala,Bought,2010-03-02,4.331875,625000,69.31,,,,JHUNJHUNWALA REKHA,
SREI Infrastructure Finance Ltd.,jhunjhunwala,Bought,2010-02-26,4.069375,625000,65.11,,,,JHUNJHUNWALA REKHA,
Infomedia Press Ltd.,jhunjhunwala,Sold,2010-02-02,1.06634906,293356,36.35,,,,REKHA JHUNJHUNWALA,
Polyplex Corporation Ltd.,ashish-dhawan,Bought,2010-01-27,2.233014902,111634,200.03,,,,ASHISH DHAWAN,
